speaker,class,original_file,augmented_file,aug_mode,rel_path
SPK002,unknown,07-09-2026 15.53.wav,07-09-2026 15.53_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.53_aug_shift.wav
SPK002,unknown,07-09-2026 15.53.wav,07-09-2026 15.53_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.53_aug_noise.wav
SPK002,unknown,07-09-2026 15.53.wav,07-09-2026 15.53_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.53_aug_gain.wav
SPK002,unknown,07-09-2026 15.53.wav,07-09-2026 15.53_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.53_aug_comp.wav
SPK002,unknown,07-09-2026 15.54(2).wav,07-09-2026 15.54(2)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.54(2)_orig.wav
SPK002,unknown,07-09-2026 15.54(2).wav,07-09-2026 15.54(2)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.54(2)_aug_shift.wav
SPK002,unknown,07-09-2026 15.54(2).wav,07-09-2026 15.54(2)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.54(2)_aug_noise.wav
SPK002,unknown,07-09-2026 15.54(2).wav,07-09-2026 15.54(2)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.54(2)_aug_gain.wav
SPK002,unknown,07-09-2026 15.54(2).wav,07-09-2026 15.54(2)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.54(2)_aug_comp.wav
SPK002,unknown,07-09-2026 15.54(3).wav,07-09-2026 15.54(3)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.54(3)_orig.wav
SPK002,unknown,07-09-2026 15.54(3).wav,07-09-2026 15.54(3)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.54(3)_aug_shift.wav
SPK002,unknown,07-09-2026 15.54(3).wav,07-09-2026 15.54(3)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.54(3)_aug_noise.wav
SPK002,unknown,07-09-2026 15.54(3).wav,07-09-2026 15.54(3)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.54(3)_aug_gain.wav
SPK002,unknown,07-09-2026 15.54(3).wav,07-09-2026 15.54(3)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.54(3)_aug_comp.wav
SPK002,unknown,07-09-2026 15.54.wav,07-09-2026 15.54_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.54_orig.wav
SPK002,unknown,07-09-2026 15.54.wav,07-09-2026 15.54_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.54_aug_shift.wav
SPK002,unknown,07-09-2026 15.54.wav,07-09-2026 15.54_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.54_aug_noise.wav
SPK002,unknown,07-09-2026 15.54.wav,07-09-2026 15.54_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.54_aug_gain.wav
SPK002,unknown,07-09-2026 15.54.wav,07-09-2026 15.54_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.54_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(2).wav,07-09-2026 15.55(2)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(2)_orig.wav
SPK002,unknown,07-09-2026 15.55(2).wav,07-09-2026 15.55(2)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(2)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(2).wav,07-09-2026 15.55(2)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(2)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(2).wav,07-09-2026 15.55(2)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(2)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(2).wav,07-09-2026 15.55(2)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(2)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(3).wav,07-09-2026 15.55(3)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(3)_orig.wav
SPK002,unknown,07-09-2026 15.55(3).wav,07-09-2026 15.55(3)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(3)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(3).wav,07-09-2026 15.55(3)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(3)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(3).wav,07-09-2026 15.55(3)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(3)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(3).wav,07-09-2026 15.55(3)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(3)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(4).wav,07-09-2026 15.55(4)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(4)_orig.wav
SPK002,unknown,07-09-2026 15.55(4).wav,07-09-2026 15.55(4)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(4)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(4).wav,07-09-2026 15.55(4)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(4)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(4).wav,07-09-2026 15.55(4)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(4)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(4).wav,07-09-2026 15.55(4)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(4)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(5).wav,07-09-2026 15.55(5)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(5)_orig.wav
SPK002,unknown,07-09-2026 15.55(5).wav,07-09-2026 15.55(5)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(5)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(5).wav,07-09-2026 15.55(5)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(5)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(5).wav,07-09-2026 15.55(5)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(5)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(5).wav,07-09-2026 15.55(5)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(5)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(6).wav,07-09-2026 15.55(6)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(6)_orig.wav
SPK002,unknown,07-09-2026 15.55(6).wav,07-09-2026 15.55(6)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(6)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(6).wav,07-09-2026 15.55(6)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(6)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(6).wav,07-09-2026 15.55(6)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(6)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(6).wav,07-09-2026 15.55(6)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(6)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(7).wav,07-09-2026 15.55(7)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(7)_orig.wav
SPK002,unknown,07-09-2026 15.55(7).wav,07-09-2026 15.55(7)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(7)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(7).wav,07-09-2026 15.55(7)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(7)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(7).wav,07-09-2026 15.55(7)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(7)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(7).wav,07-09-2026 15.55(7)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(7)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55(8).wav,07-09-2026 15.55(8)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55(8)_orig.wav
SPK002,unknown,07-09-2026 15.55(8).wav,07-09-2026 15.55(8)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55(8)_aug_shift.wav
SPK002,unknown,07-09-2026 15.55(8).wav,07-09-2026 15.55(8)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55(8)_aug_noise.wav
SPK002,unknown,07-09-2026 15.55(8).wav,07-09-2026 15.55(8)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55(8)_aug_gain.wav
SPK002,unknown,07-09-2026 15.55(8).wav,07-09-2026 15.55(8)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55(8)_aug_comp.wav
SPK002,unknown,07-09-2026 15.55.wav,07-09-2026 15.55_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.55_orig.wav
SPK002,unknown,07-09-2026 15.55.wav,07-09-2026 15.55_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.55_aug_shift.wav
SPK002,unknown,07-09-2026 15.55.wav,07-09-2026 15.55_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.55_aug_noise.wav
SPK002,unknown,07-09-2026 15.55.wav,07-09-2026 15.55_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.55_aug_gain.wav
SPK002,unknown,07-09-2026 15.55.wav,07-09-2026 15.55_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.55_aug_comp.wav
SPK002,unknown,07-09-2026 15.56(2).wav,07-09-2026 15.56(2)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.56(2)_orig.wav
SPK002,unknown,07-09-2026 15.56(2).wav,07-09-2026 15.56(2)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.56(2)_aug_shift.wav
SPK002,unknown,07-09-2026 15.56(2).wav,07-09-2026 15.56(2)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.56(2)_aug_noise.wav
SPK002,unknown,07-09-2026 15.56(2).wav,07-09-2026 15.56(2)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.56(2)_aug_gain.wav
SPK002,unknown,07-09-2026 15.56(2).wav,07-09-2026 15.56(2)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.56(2)_aug_comp.wav
SPK002,unknown,07-09-2026 15.56(3).wav,07-09-2026 15.56(3)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.56(3)_orig.wav
SPK002,unknown,07-09-2026 15.56(3).wav,07-09-2026 15.56(3)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.56(3)_aug_shift.wav
SPK002,unknown,07-09-2026 15.56(3).wav,07-09-2026 15.56(3)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.56(3)_aug_noise.wav
SPK002,unknown,07-09-2026 15.56(3).wav,07-09-2026 15.56(3)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.56(3)_aug_gain.wav
SPK002,unknown,07-09-2026 15.56(3).wav,07-09-2026 15.56(3)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.56(3)_aug_comp.wav
SPK002,unknown,07-09-2026 15.56(4).wav,07-09-2026 15.56(4)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.56(4)_orig.wav
SPK002,unknown,07-09-2026 15.56(4).wav,07-09-2026 15.56(4)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.56(4)_aug_shift.wav
SPK002,unknown,07-09-2026 15.56(4).wav,07-09-2026 15.56(4)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.56(4)_aug_noise.wav
SPK002,unknown,07-09-2026 15.56(4).wav,07-09-2026 15.56(4)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.56(4)_aug_gain.wav
SPK002,unknown,07-09-2026 15.56(4).wav,07-09-2026 15.56(4)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.56(4)_aug_comp.wav
SPK002,unknown,07-09-2026 15.56(5).wav,07-09-2026 15.56(5)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.56(5)_orig.wav
SPK002,unknown,07-09-2026 15.56(5).wav,07-09-2026 15.56(5)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.56(5)_aug_shift.wav
SPK002,unknown,07-09-2026 15.56(5).wav,07-09-2026 15.56(5)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.56(5)_aug_noise.wav
SPK002,unknown,07-09-2026 15.56(5).wav,07-09-2026 15.56(5)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.56(5)_aug_gain.wav
SPK002,unknown,07-09-2026 15.56(5).wav,07-09-2026 15.56(5)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.56(5)_aug_comp.wav
SPK002,unknown,07-09-2026 15.56(6).wav,07-09-2026 15.56(6)_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.56(6)_orig.wav
SPK002,unknown,07-09-2026 15.56(6).wav,07-09-2026 15.56(6)_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.56(6)_aug_shift.wav
SPK002,unknown,07-09-2026 15.56(6).wav,07-09-2026 15.56(6)_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.56(6)_aug_noise.wav
SPK002,unknown,07-09-2026 15.56(6).wav,07-09-2026 15.56(6)_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.56(6)_aug_gain.wav
SPK002,unknown,07-09-2026 15.56(6).wav,07-09-2026 15.56(6)_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.56(6)_aug_comp.wav
SPK002,unknown,07-09-2026 15.56.wav,07-09-2026 15.56_orig.wav,clean_original,SPK002/unknown/07-09-2026 15.56_orig.wav
SPK002,unknown,07-09-2026 15.56.wav,07-09-2026 15.56_aug_shift.wav,time_shift,SPK002/unknown/07-09-2026 15.56_aug_shift.wav
SPK002,unknown,07-09-2026 15.56.wav,07-09-2026 15.56_aug_noise.wav,noise,SPK002/unknown/07-09-2026 15.56_aug_noise.wav
SPK002,unknown,07-09-2026 15.56.wav,07-09-2026 15.56_aug_gain.wav,gain,SPK002/unknown/07-09-2026 15.56_aug_gain.wav
SPK002,unknown,07-09-2026 15.56.wav,07-09-2026 15.56_aug_comp.wav,composite,SPK002/unknown/07-09-2026 15.56_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.56(7).wav,Copy of 05-09-2026 16.56(7)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.56(7)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.56(7).wav,Copy of 05-09-2026 16.56(7)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.56(7)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.56(7).wav,Copy of 05-09-2026 16.56(7)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.56(7)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.56(7).wav,Copy of 05-09-2026 16.56(7)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.56(7)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.56(7).wav,Copy of 05-09-2026 16.56(7)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.56(7)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.57(2).wav,Copy of 05-09-2026 16.57(2)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.57(2)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.57(2).wav,Copy of 05-09-2026 16.57(2)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.57(2)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.57(2).wav,Copy of 05-09-2026 16.57(2)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.57(2)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.57(2).wav,Copy of 05-09-2026 16.57(2)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.57(2)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.57(2).wav,Copy of 05-09-2026 16.57(2)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.57(2)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.57(3).wav,Copy of 05-09-2026 16.57(3)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.57(3)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.57(3).wav,Copy of 05-09-2026 16.57(3)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.57(3)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.57(3).wav,Copy of 05-09-2026 16.57(3)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.57(3)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.57(3).wav,Copy of 05-09-2026 16.57(3)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.57(3)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.57(3).wav,Copy of 05-09-2026 16.57(3)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.57(3)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.57(4).wav,Copy of 05-09-2026 16.57(4)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.57(4)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.57(4).wav,Copy of 05-09-2026 16.57(4)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.57(4)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.57(4).wav,Copy of 05-09-2026 16.57(4)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.57(4)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.57(4).wav,Copy of 05-09-2026 16.57(4)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.57(4)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.57(4).wav,Copy of 05-09-2026 16.57(4)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.57(4)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.57(5).wav,Copy of 05-09-2026 16.57(5)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.57(5)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.57(5).wav,Copy of 05-09-2026 16.57(5)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.57(5)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.57(5).wav,Copy of 05-09-2026 16.57(5)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.57(5)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.57(5).wav,Copy of 05-09-2026 16.57(5)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.57(5)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.57(5).wav,Copy of 05-09-2026 16.57(5)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.57(5)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.57(6).wav,Copy of 05-09-2026 16.57(6)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.57(6)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.57(6).wav,Copy of 05-09-2026 16.57(6)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.57(6)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.57(6).wav,Copy of 05-09-2026 16.57(6)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.57(6)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.57(6).wav,Copy of 05-09-2026 16.57(6)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.57(6)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.57(6).wav,Copy of 05-09-2026 16.57(6)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.57(6)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.57.wav,Copy of 05-09-2026 16.57_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.57_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.57.wav,Copy of 05-09-2026 16.57_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.57_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.57.wav,Copy of 05-09-2026 16.57_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.57_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.57.wav,Copy of 05-09-2026 16.57_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.57_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.57.wav,Copy of 05-09-2026 16.57_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.57_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.58(2).wav,Copy of 05-09-2026 16.58(2)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.58(2)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.58(2).wav,Copy of 05-09-2026 16.58(2)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.58(2)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.58(2).wav,Copy of 05-09-2026 16.58(2)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.58(2)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.58(2).wav,Copy of 05-09-2026 16.58(2)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.58(2)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.58(2).wav,Copy of 05-09-2026 16.58(2)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.58(2)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.58(3).wav,Copy of 05-09-2026 16.58(3)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.58(3)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.58(3).wav,Copy of 05-09-2026 16.58(3)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.58(3)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.58(3).wav,Copy of 05-09-2026 16.58(3)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.58(3)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.58(3).wav,Copy of 05-09-2026 16.58(3)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.58(3)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.58(3).wav,Copy of 05-09-2026 16.58(3)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.58(3)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.58(4).wav,Copy of 05-09-2026 16.58(4)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.58(4)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.58(4).wav,Copy of 05-09-2026 16.58(4)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.58(4)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.58(4).wav,Copy of 05-09-2026 16.58(4)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.58(4)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.58(4).wav,Copy of 05-09-2026 16.58(4)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.58(4)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.58(4).wav,Copy of 05-09-2026 16.58(4)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.58(4)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.58.wav,Copy of 05-09-2026 16.58_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.58_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.58.wav,Copy of 05-09-2026 16.58_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.58_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.58.wav,Copy of 05-09-2026 16.58_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.58_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.58.wav,Copy of 05-09-2026 16.58_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.58_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.58.wav,Copy of 05-09-2026 16.58_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.58_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.59(2).wav,Copy of 05-09-2026 16.59(2)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.59(2)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.59(2).wav,Copy of 05-09-2026 16.59(2)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.59(2)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.59(2).wav,Copy of 05-09-2026 16.59(2)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.59(2)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.59(2).wav,Copy of 05-09-2026 16.59(2)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.59(2)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.59(2).wav,Copy of 05-09-2026 16.59(2)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.59(2)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.59(3).wav,Copy of 05-09-2026 16.59(3)_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.59(3)_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.59(3).wav,Copy of 05-09-2026 16.59(3)_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.59(3)_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.59(3).wav,Copy of 05-09-2026 16.59(3)_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.59(3)_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.59(3).wav,Copy of 05-09-2026 16.59(3)_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.59(3)_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.59(3).wav,Copy of 05-09-2026 16.59(3)_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.59(3)_aug_comp.wav
SPK002,unknown,Copy of 05-09-2026 16.59.wav,Copy of 05-09-2026 16.59_orig.wav,clean_original,SPK002/unknown/Copy of 05-09-2026 16.59_orig.wav
SPK002,unknown,Copy of 05-09-2026 16.59.wav,Copy of 05-09-2026 16.59_aug_shift.wav,time_shift,SPK002/unknown/Copy of 05-09-2026 16.59_aug_shift.wav
SPK002,unknown,Copy of 05-09-2026 16.59.wav,Copy of 05-09-2026 16.59_aug_noise.wav,noise,SPK002/unknown/Copy of 05-09-2026 16.59_aug_noise.wav
SPK002,unknown,Copy of 05-09-2026 16.59.wav,Copy of 05-09-2026 16.59_aug_gain.wav,gain,SPK002/unknown/Copy of 05-09-2026 16.59_aug_gain.wav
SPK002,unknown,Copy of 05-09-2026 16.59.wav,Copy of 05-09-2026 16.59_aug_comp.wav,composite,SPK002/unknown/Copy of 05-09-2026 16.59_aug_comp.wav
