filename,original_path,split,speaker,class
Recording (13).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (13).wav,train,SPK005,proxima
Recording (4).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (4).wav,train,SPK005,proxima
Copy of Recording (11).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (11).wav,train,SPK005,proxima
Copy of Recording (8).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (8).wav,train,SPK005,proxima
Copy of Recording (44).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (44).wav,train,SPK005,proxima
Copy of Recording (45).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (45).wav,train,SPK005,proxima
Recording (31).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (31).wav,train,SPK005,proxima
Copy of Recording (22).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (22).wav,train,SPK005,proxima
Copy of Recording (40).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (40).wav,train,SPK005,proxima
Copy of Recording (47).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (47).wav,train,SPK005,proxima
Copy of Recording (15).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (15).wav,train,SPK005,proxima
Recording (49).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (49).wav,train,SPK005,proxima
Recording (23).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (23).wav,train,SPK005,proxima
Recording (10).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (10).wav,train,SPK005,proxima
Recording (47).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (47).wav,train,SPK005,proxima
Recording (40).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (40).wav,train,SPK005,proxima
Recording (43).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (43).wav,train,SPK005,proxima
Copy of Recording.wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording.wav,train,SPK005,proxima
Recording (38).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (38).wav,train,SPK005,proxima
Copy of Recording (26).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (26).wav,train,SPK005,proxima
Copy of Recording (20).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (20).wav,train,SPK005,proxima
Recording (37).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (37).wav,train,SPK005,proxima
Recording (44).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (44).wav,train,SPK005,proxima
Recording (5).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (5).wav,train,SPK005,proxima
Copy of Recording (42).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (42).wav,train,SPK005,proxima
Copy of Recording (9).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (9).wav,train,SPK005,proxima
Recording (26).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (26).wav,train,SPK005,proxima
Copy of Recording (24).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (24).wav,train,SPK005,proxima
Recording (20).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (20).wav,train,SPK005,proxima
Copy of Recording (30).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (30).wav,train,SPK005,proxima
Recording (30).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (30).wav,train,SPK005,proxima
Copy of Recording (34).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (34).wav,train,SPK005,proxima
Recording (19).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (19).wav,train,SPK005,proxima
Copy of Recording (16).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (16).wav,train,SPK005,proxima
Recording (17).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (17).wav,train,SPK005,proxima
Copy of Recording (49).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (49).wav,train,SPK005,proxima
Recording (9).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (9).wav,train,SPK005,proxima
Copy of Recording (13).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (13).wav,train,SPK005,proxima
Copy of Recording (7).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (7).wav,train,SPK005,proxima
Recording (25).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (25).wav,train,SPK005,proxima
Recording (45).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (45).wav,train,SPK005,proxima
Recording (6).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (6).wav,train,SPK005,proxima
Recording (14).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (14).wav,train,SPK005,proxima
Copy of Recording (6).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (6).wav,train,SPK005,proxima
Recording (15).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (15).wav,train,SPK005,proxima
Recording (27).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (27).wav,train,SPK005,proxima
Copy of Recording (21).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (21).wav,train,SPK005,proxima
Copy of Recording (33).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (33).wav,train,SPK005,proxima
Recording (12).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (12).wav,train,SPK005,proxima
Recording (33).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (33).wav,train,SPK005,proxima
Copy of Recording (4).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (4).wav,train,SPK005,proxima
Recording (2).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (2).wav,train,SPK005,proxima
Recording (50).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (50).wav,train,SPK005,proxima
Recording (32).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (32).wav,train,SPK005,proxima
Copy of Recording (25).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (25).wav,train,SPK005,proxima
Recording (28).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (28).wav,train,SPK005,proxima
Copy of Recording (36).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (36).wav,train,SPK005,proxima
Recording (21).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (21).wav,train,SPK005,proxima
Copy of Recording (43).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (43).wav,test,SPK005,proxima
Copy of Recording (39).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (39).wav,test,SPK005,proxima
Recording (24).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (24).wav,test,SPK005,proxima
Recording (48).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (48).wav,test,SPK005,proxima
Copy of Recording (5).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (5).wav,test,SPK005,proxima
Copy of Recording (14).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (14).wav,test,SPK005,proxima
Recording.wav,PROXIMA_DATA_1/SPK005/proxima/Recording.wav,test,SPK005,proxima
Recording (51).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (51).wav,test,SPK005,proxima
Copy of Recording (17).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (17).wav,test,SPK005,proxima
Recording (39).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (39).wav,test,SPK005,proxima
Copy of Recording (19).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (19).wav,test,SPK005,proxima
Copy of Recording (10).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (10).wav,test,SPK005,proxima
Copy of Recording (37).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (37).wav,test,SPK005,proxima
Recording (7).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (7).wav,test,SPK005,proxima
Copy of Recording (38).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (38).wav,test,SPK005,proxima
Recording (29).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (29).wav,test,SPK005,proxima
Recording (34).wav,PROXIMA_DATA_1/SPK005/proxima/Recording (34).wav,test,SPK005,proxima
Copy of Recording (12).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (12).wav,test,SPK005,proxima
Copy of Recording (50).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (50).wav,test,SPK005,proxima
Copy of Recording (18).wav,PROXIMA_DATA_1/SPK005/proxima/Copy of Recording (18).wav,test,SPK005,proxima
Recording (19).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (19).wav,train,SPK005,unknown
Recording (10).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (10).wav,train,SPK005,unknown
Recording (38).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (38).wav,train,SPK005,unknown
Recording (31).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (31).wav,train,SPK005,unknown
Recording (32).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (32).wav,train,SPK005,unknown
Recording (24).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (24).wav,train,SPK005,unknown
Recording (37).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (37).wav,train,SPK005,unknown
Recording (29).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (29).wav,train,SPK005,unknown
Recording (16).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (16).wav,train,SPK005,unknown
Recording (39).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (39).wav,train,SPK005,unknown
Recording (23).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (23).wav,train,SPK005,unknown
Recording (5).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (5).wav,train,SPK005,unknown
Recording (9).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (9).wav,train,SPK005,unknown
Recording (26).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (26).wav,train,SPK005,unknown
Recording (34).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (34).wav,train,SPK005,unknown
Recording (18).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (18).wav,train,SPK005,unknown
Recording (8).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (8).wav,train,SPK005,unknown
Recording (25).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (25).wav,train,SPK005,unknown
Recording (22).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (22).wav,train,SPK005,unknown
Recording (12).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (12).wav,train,SPK005,unknown
Recording (30).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (30).wav,train,SPK005,unknown
Recording (11).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (11).wav,train,SPK005,unknown
Recording (28).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (28).wav,train,SPK005,unknown
Recording (33).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (33).wav,train,SPK005,unknown
Recording (36).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (36).wav,train,SPK005,unknown
Recording (27).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (27).wav,train,SPK005,unknown
Recording (7).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (7).wav,train,SPK005,unknown
Recording (21).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (21).wav,train,SPK005,unknown
Recording (17).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (17).wav,train,SPK005,unknown
Recording (35).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (35).wav,train,SPK005,unknown
Recording (3).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (3).wav,train,SPK005,unknown
Recording (6).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (6).wav,train,SPK005,unknown
Recording (14).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (14).wav,test,SPK005,unknown
Recording (20).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (20).wav,test,SPK005,unknown
Recording (15).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (15).wav,test,SPK005,unknown
Recording.wav,PROXIMA_DATA_1/SPK005/unknown/Recording.wav,test,SPK005,unknown
Recording (13).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (13).wav,test,SPK005,unknown
Recording (2).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (2).wav,test,SPK005,unknown
Recording (40).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (40).wav,test,SPK005,unknown
Recording (4).wav,PROXIMA_DATA_1/SPK005/unknown/Recording (4).wav,test,SPK005,unknown
New recording 23.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 23.wav,train,SPK006,proxima
New recording 30.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 30.wav,train,SPK006,proxima
New recording 29.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 29.wav,train,SPK006,proxima
New recording 7.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 7.wav,train,SPK006,proxima
New recording 19.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 19.wav,train,SPK006,proxima
New recording 33.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 33.wav,train,SPK006,proxima
New recording 26.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 26.wav,train,SPK006,proxima
New recording 20.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 20.wav,train,SPK006,proxima
New recording 4.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 4.wav,train,SPK006,proxima
New recording 17.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 17.wav,train,SPK006,proxima
New recording 32.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 32.wav,train,SPK006,proxima
New recording 10.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 10.wav,train,SPK006,proxima
New recording 37.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 37.wav,train,SPK006,proxima
New recording 34.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 34.wav,train,SPK006,proxima
New recording 3.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 3.wav,train,SPK006,proxima
New recording 12.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 12.wav,train,SPK006,proxima
New recording 28.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 28.wav,train,SPK006,proxima
New recording 9.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 9.wav,train,SPK006,proxima
New recording 38.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 38.wav,train,SPK006,proxima
New recording 27.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 27.wav,train,SPK006,proxima
New recording 31.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 31.wav,train,SPK006,proxima
New recording 25.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 25.wav,train,SPK006,proxima
New recording 22.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 22.wav,train,SPK006,proxima
New recording 14.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 14.wav,train,SPK006,proxima
New recording 18.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 18.wav,train,SPK006,proxima
New recording 35.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 35.wav,train,SPK006,proxima
New recording 16.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 16.wav,train,SPK006,proxima
New recording 11.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 11.wav,train,SPK006,proxima
New recording 2.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 2.wav,train,SPK006,proxima
New recording 8.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 8.wav,train,SPK006,proxima
New recording 5.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 5.wav,train,SPK006,proxima
New recording 24.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 24.wav,train,SPK006,proxima
New recording 39.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 39.wav,test,SPK006,proxima
New recording 21.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 21.wav,test,SPK006,proxima
New recording 40.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 40.wav,test,SPK006,proxima
New recording 13.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 13.wav,test,SPK006,proxima
New recording 15.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 15.wav,test,SPK006,proxima
New recording 6.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 6.wav,test,SPK006,proxima
New recording 36.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 36.wav,test,SPK006,proxima
New recording 1.wav,PROXIMA_DATA_1/SPK006/proxima/New recording 1.wav,test,SPK006,proxima
New recording 61.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 61.wav,train,SPK006,unknown
New recording 10.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 10.wav,train,SPK006,unknown
New recording 42.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 42.wav,train,SPK006,unknown
New recording 44.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 44.wav,train,SPK006,unknown
New recording 23.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 23.wav,train,SPK006,unknown
New recording 20.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 20.wav,train,SPK006,unknown
New recording 60.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 60.wav,train,SPK006,unknown
New recording 22.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 22.wav,train,SPK006,unknown
New recording 28.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 28.wav,train,SPK006,unknown
New recording 33.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 33.wav,train,SPK006,unknown
New recording 6.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 6.wav,train,SPK006,unknown
New recording 37.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 37.wav,train,SPK006,unknown
New recording 4.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 4.wav,train,SPK006,unknown
New recording 32.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 32.wav,train,SPK006,unknown
New recording 70.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 70.wav,train,SPK006,unknown
New recording 53.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 53.wav,train,SPK006,unknown
New recording 38.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 38.wav,train,SPK006,unknown
New recording 26.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 26.wav,train,SPK006,unknown
New recording 14.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 14.wav,train,SPK006,unknown
New recording 58.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 58.wav,train,SPK006,unknown
New recording 51.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 51.wav,train,SPK006,unknown
New recording 49.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 49.wav,train,SPK006,unknown
New recording 21.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 21.wav,train,SPK006,unknown
New recording 25.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 25.wav,train,SPK006,unknown
New recording 31.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 31.wav,train,SPK006,unknown
New recording 69.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 69.wav,train,SPK006,unknown
New recording 12.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 12.wav,train,SPK006,unknown
New recording 36.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 36.wav,train,SPK006,unknown
New recording 9.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 9.wav,train,SPK006,unknown
New recording 64.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 64.wav,train,SPK006,unknown
New recording 7.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 7.wav,train,SPK006,unknown
New recording 3.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 3.wav,train,SPK006,unknown
New recording 45.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 45.wav,train,SPK006,unknown
New recording 47.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 47.wav,train,SPK006,unknown
New recording 27.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 27.wav,train,SPK006,unknown
New recording 48.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 48.wav,train,SPK006,unknown
New recording 62.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 62.wav,train,SPK006,unknown
New recording 55.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 55.wav,train,SPK006,unknown
New recording 56.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 56.wav,train,SPK006,unknown
New recording 63.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 63.wav,train,SPK006,unknown
New recording 43.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 43.wav,train,SPK006,unknown
New recording 30.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 30.wav,train,SPK006,unknown
New recording 8.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 8.wav,train,SPK006,unknown
New recording 40.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 40.wav,train,SPK006,unknown
New recording 18.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 18.wav,train,SPK006,unknown
New recording 5.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 5.wav,train,SPK006,unknown
New recording 13.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 13.wav,train,SPK006,unknown
New recording 16.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 16.wav,train,SPK006,unknown
New recording 65.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 65.wav,train,SPK006,unknown
New recording 57.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 57.wav,train,SPK006,unknown
New recording 34.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 34.wav,train,SPK006,unknown
New recording 50.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 50.wav,train,SPK006,unknown
New recording 67.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 67.wav,train,SPK006,unknown
New recording 35.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 35.wav,train,SPK006,unknown
New recording 52.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 52.wav,train,SPK006,unknown
New recording 19.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 19.wav,train,SPK006,unknown
New recording 24.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 24.wav,test,SPK006,unknown
New recording 46.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 46.wav,test,SPK006,unknown
New recording 17.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 17.wav,test,SPK006,unknown
New recording 54.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 54.wav,test,SPK006,unknown
New recording 29.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 29.wav,test,SPK006,unknown
New recording 1.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 1.wav,test,SPK006,unknown
New recording 11.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 11.wav,test,SPK006,unknown
New recording 41.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 41.wav,test,SPK006,unknown
New recording 59.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 59.wav,test,SPK006,unknown
New recording 2.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 2.wav,test,SPK006,unknown
New recording 15.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 15.wav,test,SPK006,unknown
New recording 39.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 39.wav,test,SPK006,unknown
New recording 66.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 66.wav,test,SPK006,unknown
New recording 68.wav,PROXIMA_DATA_1/SPK006/unknown/New recording 68.wav,test,SPK006,unknown
New recording 23.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 23.wav,train,SPK008,proxima
New recording 6.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 6.wav,train,SPK008,proxima
New recording 26.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 26.wav,train,SPK008,proxima
New recording 30.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 30.wav,train,SPK008,proxima
New recording 29.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 29.wav,train,SPK008,proxima
New recording 4.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 4.wav,train,SPK008,proxima
New recording 16.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 16.wav,train,SPK008,proxima
New recording 14.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 14.wav,train,SPK008,proxima
New recording 15.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 15.wav,train,SPK008,proxima
New recording 21.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 21.wav,train,SPK008,proxima
New recording 39.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 39.wav,train,SPK008,proxima
New recording 5.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 5.wav,train,SPK008,proxima
New recording 13.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 13.wav,train,SPK008,proxima
New recording 18.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 18.wav,train,SPK008,proxima
New recording 33.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 33.wav,train,SPK008,proxima
New recording 32.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 32.wav,train,SPK008,proxima
New recording 12.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 12.wav,train,SPK008,proxima
New recording 1.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 1.wav,train,SPK008,proxima
New recording 7.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 7.wav,train,SPK008,proxima
New recording 25.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 25.wav,train,SPK008,proxima
New recording 37.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 37.wav,train,SPK008,proxima
New recording 24.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 24.wav,train,SPK008,proxima
New recording 28.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 28.wav,train,SPK008,proxima
New recording 2.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 2.wav,train,SPK008,proxima
New recording 35.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 35.wav,train,SPK008,proxima
New recording 31.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 31.wav,train,SPK008,proxima
New recording 11.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 11.wav,train,SPK008,proxima
New recording 34.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 34.wav,train,SPK008,proxima
New recording 17.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 17.wav,train,SPK008,proxima
New recording 19.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 19.wav,train,SPK008,proxima
New recording 38.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 38.wav,train,SPK008,proxima
New recording 8.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 8.wav,train,SPK008,proxima
New recording 10.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 10.wav,test,SPK008,proxima
New recording 40.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 40.wav,test,SPK008,proxima
New recording 9.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 9.wav,test,SPK008,proxima
New recording 27.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 27.wav,test,SPK008,proxima
New recording 3.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 3.wav,test,SPK008,proxima
New recording 36.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 36.wav,test,SPK008,proxima
New recording 20.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 20.wav,test,SPK008,proxima
New recording 22.wav,PROXIMA_DATA_1/SPK008/proxima/New recording 22.wav,test,SPK008,proxima
